"autriche                ";"lci-monde-2005-09-06.html                         ";"grostitre               ";"0,,3242113-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-03.html                         ";"rappel                  ";"0,,3234937-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-03.html                         ";"rappel                  ";"0,,3234813-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-03.html                         ";"rappel                  ";"0,,3234808-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-04.html                         ";"grostitre               ";"0,,3235429-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-05.html                         ";"rappel                  ";"0,,3235429-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-06.html                         ";"rappel                  ";"0,,3235429-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-07.html                         ";"grostitre               ";"0,,3236237-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-07.html                         ";"rappel                  ";"0,,3235429-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-08.html                         ";"grostitre               ";"0,,3236321-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-08.html                         ";"grostitre               ";"0,,3236237-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-10.html                         ";"grostitre               ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-10.html                         ";"rappel                  ";"0,,3236427-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-10.html                         ";"rappel                  ";"0,,3236323-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-10.html                         ";"rappel                  ";"0,,3236237-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-11.html                         ";"rappel                  ";"0,,3236506-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-11.html                         ";"rappel                  ";"0,,3236427-vu5wx0leiduy,00.html                                            "
"londres                 ";"lci-monde-2005-08-13.html                         ";"rappel                  ";"0,,3236506-vu5wx0leiduy,00.html                                            "
